session_id,label,ts,source,scenario_id,attack_subtype,label_method,unique_ports,unique_hosts,connection_count,port_entropy,port_range_span,mean_inter_arrival,std_inter_arrival,environment
recon_85,1,1789226023.7607057,real,recon_port_scan,port_scan,generator_ground_truth,83,1,92,6.1625,7934,0.0524,0.0156,loopback
recon_85,1,1789226023.9107056,real,recon_port_scan,port_scan,generator_ground_truth,85,1,94,6.2012,7934,0.0525,0.0155,loopback
recon_85,1,1789226024.0607057,real,recon_port_scan,port_scan,generator_ground_truth,88,1,97,6.2574,7934,0.0527,0.0153,loopback
recon_85,1,1789226024.2107058,real,recon_port_scan,port_scan,generator_ground_truth,90,1,100,6.2633,7934,0.0523,0.0154,loopback
recon_85,1,1789226024.360706,real,recon_port_scan,port_scan,generator_ground_truth,93,1,103,6.317,7934,0.0525,0.0153,loopback
recon_85,1,1789226024.510706,real,recon_port_scan,port_scan,generator_ground_truth,95,1,105,6.3518,7934,0.0526,0.0151,loopback
recon_85,1,1789226024.660706,real,recon_port_scan,port_scan,generator_ground_truth,98,1,108,6.4025,7934,0.0528,0.015,loopback
recon_85,1,1789226024.810706,real,recon_port_scan,port_scan,generator_ground_truth,101,1,112,6.4233,7934,0.0525,0.0153,loopback
recon_85,1,1789226024.9607062,real,recon_port_scan,port_scan,generator_ground_truth,103,1,114,6.4555,7934,0.0526,0.0151,loopback
recon_85,1,1789226025.1107063,real,recon_port_scan,port_scan,generator_ground_truth,106,1,118,6.475,7934,0.0523,0.0156,loopback
recon_85,1,1789226025.2607064,real,recon_port_scan,port_scan,generator_ground_truth,108,1,120,6.506,7934,0.0524,0.0155,loopback
recon_85,1,1789226025.4107063,real,recon_port_scan,port_scan,generator_ground_truth,111,1,123,6.5514,7934,0.0526,0.0153,loopback
recon_85,1,1789226025.5607066,real,recon_port_scan,port_scan,generator_ground_truth,113,1,125,6.5809,7934,0.0527,0.0152,loopback
recon_85,1,1789226025.7107067,real,recon_port_scan,port_scan,generator_ground_truth,116,1,128,6.6242,7934,0.0528,0.015,loopback
recon_85,1,1789226025.8607068,real,recon_port_scan,port_scan,generator_ground_truth,118,1,131,6.6265,7934,0.0525,0.0153,loopback
recon_85,1,1789226026.010707,real,recon_port_scan,port_scan,generator_ground_truth,121,1,134,6.6683,7934,0.0526,0.0151,loopback
recon_85,1,1789226026.160707,real,recon_port_scan,port_scan,generator_ground_truth,124,1,138,6.6839,7934,0.0524,0.0153,loopback
recon_85,1,1789226026.310707,real,recon_port_scan,port_scan,generator_ground_truth,126,1,140,6.7107,7934,0.0525,0.0152,loopback
recon_85,1,1789226026.4607072,real,recon_port_scan,port_scan,generator_ground_truth,129,1,143,6.7501,7934,0.0526,0.015,loopback
recon_85,1,1789226026.6107073,real,recon_port_scan,port_scan,generator_ground_truth,131,1,145,6.7757,7934,0.0527,0.0149,loopback
recon_85,1,1789226026.7607074,real,recon_port_scan,port_scan,generator_ground_truth,134,1,148,6.8135,7934,0.0528,0.0148,loopback
recon_85,1,1789226026.9107077,real,recon_port_scan,port_scan,generator_ground_truth,136,1,151,6.8146,7934,0.0525,0.015,loopback
recon_85,1,1789226027.0607076,real,recon_port_scan,port_scan,generator_ground_truth,139,1,154,6.8512,7934,0.0527,0.0148,loopback
recon_85,1,1789226027.2107077,real,recon_port_scan,port_scan,generator_ground_truth,141,1,157,6.852,7934,0.0524,0.015,loopback
recon_85,1,1789226027.3607078,real,recon_port_scan,port_scan,generator_ground_truth,144,1,160,6.8876,7934,0.0525,0.0149,loopback
recon_85,1,1789226027.510708,real,recon_port_scan,port_scan,generator_ground_truth,146,1,162,6.9109,7934,0.0526,0.0148,loopback
recon_85,1,1789226027.660708,real,recon_port_scan,port_scan,generator_ground_truth,149,1,165,6.9452,7934,0.0527,0.0147,loopback
recon_85,1,1789226027.810708,real,recon_port_scan,port_scan,generator_ground_truth,152,1,169,6.9567,7934,0.0525,0.0149,loopback
recon_85,1,1789226027.960708,real,recon_port_scan,port_scan,generator_ground_truth,154,1,171,6.9789,7934,0.0526,0.0148,loopback
recon_85,1,1789226028.1107082,real,recon_port_scan,port_scan,generator_ground_truth,157,1,175,6.99,7934,0.0524,0.0151,loopback
recon_85,1,1789226028.2607083,real,recon_port_scan,port_scan,generator_ground_truth,159,1,177,7.0116,7934,0.0525,0.015,loopback
recon_85,1,1789226028.4107084,real,recon_port_scan,port_scan,generator_ground_truth,162,1,180,7.0435,7934,0.0526,0.0149,loopback
recon_85,1,1789226028.5607083,real,recon_port_scan,port_scan,generator_ground_truth,164,1,182,7.0643,7934,0.0526,0.0149,loopback
recon_85,1,1789226028.7107086,real,recon_port_scan,port_scan,generator_ground_truth,167,1,185,7.0951,7934,0.0527,0.0148,loopback
recon_85,1,1789226028.8607087,real,recon_port_scan,port_scan,generator_ground_truth,169,1,188,7.0948,7934,0.0525,0.0151,loopback
recon_85,1,1789226029.0107088,real,recon_port_scan,port_scan,generator_ground_truth,172,1,192,7.1046,7934,0.0524,0.0151,loopback
recon_85,1,1789226029.160709,real,recon_port_scan,port_scan,generator_ground_truth,175,1,195,7.1343,7934,0.0525,0.015,loopback
recon_85,1,1789226029.310709,real,recon_port_scan,port_scan,generator_ground_truth,177,1,197,7.1538,7934,0.0525,0.0149,loopback
recon_85,1,1789226029.460709,real,recon_port_scan,port_scan,generator_ground_truth,180,1,200,7.1827,7934,0.0526,0.0148,loopback
recon_85,1,1789226029.6107092,real,recon_port_scan,port_scan,generator_ground_truth,182,1,202,7.2016,7934,0.0527,0.0148,loopback
recon_85,1,1789226029.7607093,real,recon_port_scan,port_scan,generator_ground_truth,185,1,206,7.2103,7934,0.0526,0.0149,loopback
recon_85,1,1789226029.9107094,real,recon_port_scan,port_scan,generator_ground_truth,187,1,208,7.2288,7934,0.0526,0.0149,loopback
recon_85,1,1789226030.0607097,real,recon_port_scan,port_scan,generator_ground_truth,190,1,211,7.2561,7934,0.0527,0.0148,loopback
recon_85,1,1789226030.2107096,real,recon_port_scan,port_scan,generator_ground_truth,192,1,214,7.2553,7936,0.0525,0.0151,loopback
recon_85,1,1789226030.3607097,real,recon_port_scan,port_scan,generator_ground_truth,195,1,217,7.2821,7936,0.0526,0.015,loopback
recon_85,1,1789226030.5107098,real,recon_port_scan,port_scan,generator_ground_truth,197,1,219,7.2997,7936,0.0526,0.015,loopback
recon_85,1,1789226030.66071,real,recon_port_scan,port_scan,generator_ground_truth,200,1,222,7.3258,7936,0.0527,0.0149,loopback
recon_85,1,1789226030.81071,real,recon_port_scan,port_scan,generator_ground_truth,203,1,225,7.3514,7936,0.0528,0.0148,loopback
recon_85,1,1789226030.96071,real,recon_port_scan,port_scan,generator_ground_truth,205,1,228,7.3503,7936,0.0526,0.0151,loopback
recon_85,1,1789226031.11071,real,recon_port_scan,port_scan,generator_ground_truth,208,1,231,7.3754,7936,0.0527,0.015,loopback
recon_85,1,1789226031.2607102,real,recon_port_scan,port_scan,generator_ground_truth,210,1,234,7.3742,7936,0.0525,0.0151,loopback
recon_85,1,1789226031.4107103,real,recon_port_scan,port_scan,generator_ground_truth,213,1,237,7.3989,7936,0.0526,0.0151,loopback
recon_85,1,1789226031.5607104,real,recon_port_scan,port_scan,generator_ground_truth,216,2,240,7.4232,9039,0.0525,0.0152,loopback
recon_85,1,1789226031.7107103,real,recon_port_scan,port_scan,generator_ground_truth,219,2,243,7.447,9039,0.0525,0.0151,loopback
recon_85,1,1789226031.8607106,real,recon_port_scan,port_scan,generator_ground_truth,221,2,246,7.4457,9039,0.0523,0.0152,loopback
recon_85,1,1789226032.0107107,real,recon_port_scan,port_scan,generator_ground_truth,224,2,249,7.4692,9039,0.0524,0.0151,loopback
recon_85,1,1789226032.1607108,real,recon_port_scan,port_scan,generator_ground_truth,227,2,253,7.4756,9039,0.0523,0.0152,loopback
recon_85,1,1789226032.310711,real,recon_port_scan,port_scan,generator_ground_truth,229,2,255,7.4909,9039,0.0523,0.0151,loopback
recon_85,1,1789226032.460711,real,recon_port_scan,port_scan,generator_ground_truth,232,2,258,7.5136,9039,0.0524,0.015,loopback
recon_85,1,1789226032.610711,real,recon_port_scan,port_scan,generator_ground_truth,234,2,260,7.5286,9039,0.0525,0.015,loopback
recon_85,1,1789226032.7607112,real,recon_port_scan,port_scan,generator_ground_truth,237,2,264,7.5345,9039,0.0523,0.0152,loopback
recon_85,1,1789226032.9107113,real,recon_port_scan,port_scan,generator_ground_truth,239,2,266,7.5492,9039,0.0524,0.0151,loopback
recon_85,1,1789226033.0607114,real,recon_port_scan,port_scan,generator_ground_truth,242,2,269,7.5711,9039,0.0525,0.0151,loopback
recon_85,1,1789226033.2107117,real,recon_port_scan,port_scan,generator_ground_truth,244,2,271,7.5854,9039,0.0525,0.015,loopback
recon_85,1,1789226033.3607116,real,recon_port_scan,port_scan,generator_ground_truth,247,2,275,7.591,9039,0.0524,0.0151,loopback
recon_85,1,1789226033.5107117,real,recon_port_scan,port_scan,generator_ground_truth,249,2,277,7.6051,9039,0.0524,0.0151,loopback
recon_85,1,1789226033.6607118,real,recon_port_scan,port_scan,generator_ground_truth,252,2,280,7.6261,9039,0.0525,0.015,loopback
recon_85,1,1789226033.810712,real,recon_port_scan,port_scan,generator_ground_truth,255,2,283,7.6468,9039,0.0526,0.0149,loopback
recon_85,1,1789226033.960712,real,recon_port_scan,port_scan,generator_ground_truth,257,2,286,7.6452,9039,0.0524,0.015,loopback
recon_85,1,1789226034.110712,real,recon_port_scan,port_scan,generator_ground_truth,260,2,289,7.6656,9039,0.0525,0.0149,loopback
recon_85,1,1789226034.260712,real,recon_port_scan,port_scan,generator_ground_truth,262,2,292,7.6639,9039,0.0524,0.015,loopback
recon_85,1,1789226034.4107122,real,recon_port_scan,port_scan,generator_ground_truth,265,2,295,7.684,9039,0.0524,0.0149,loopback
recon_85,1,1789226034.5607123,real,recon_port_scan,port_scan,generator_ground_truth,267,2,297,7.6972,9039,0.0525,0.0149,loopback
recon_85,1,1789226034.7107124,real,recon_port_scan,port_scan,generator_ground_truth,270,2,300,7.7169,9039,0.0525,0.0148,loopback
recon_85,1,1789226034.8607123,real,recon_port_scan,port_scan,generator_ground_truth,272,2,303,7.7151,9039,0.0524,0.015,loopback
recon_85,1,1789226035.0107126,real,recon_port_scan,port_scan,generator_ground_truth,275,2,306,7.7345,9039,0.0525,0.015,loopback
recon_85,1,1789226035.1607127,real,recon_port_scan,port_scan,generator_ground_truth,278,2,310,7.7391,9039,0.0524,0.0151,loopback
recon_85,1,1789226035.3107128,real,recon_port_scan,port_scan,generator_ground_truth,280,2,312,7.7519,9039,0.0524,0.0151,loopback
recon_85,1,1789226035.460713,real,recon_port_scan,port_scan,generator_ground_truth,283,2,315,7.7707,9039,0.0525,0.015,loopback
recon_85,1,1789226035.610713,real,recon_port_scan,port_scan,generator_ground_truth,285,2,317,7.7832,9039,0.0525,0.015,loopback
recon_85,1,1789226035.760713,real,recon_port_scan,port_scan,generator_ground_truth,288,2,321,7.7876,9039,0.0524,0.015,loopback
recon_85,1,1789226035.9107132,real,recon_port_scan,port_scan,generator_ground_truth,290,2,323,7.7999,9039,0.0524,0.015,loopback
recon_85,1,1789226036.0607133,real,recon_port_scan,port_scan,generator_ground_truth,293,2,326,7.8181,9039,0.0525,0.0149,loopback
benign_86,0,1789226038.5578427,real,recon_benign_baseline,,generator_ground_truth,1,1,1,-0.0,0,0.0,0.0,loopback
benign_86,0,1789226038.7078428,real,recon_benign_baseline,,generator_ground_truth,1,1,1,-0.0,0,0.0,0.0,loopback
benign_86,0,1789226038.857843,real,recon_benign_baseline,,generator_ground_truth,2,1,2,1.0,1007,0.3318,0.0,loopback
benign_86,0,1789226039.007843,real,recon_benign_baseline,,generator_ground_truth,2,1,2,1.0,1007,0.3318,0.0,loopback
benign_86,0,1789226039.157843,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,1007,0.2531,0.0787,loopback
benign_86,0,1789226039.3078432,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,1007,0.2531,0.0787,loopback
benign_86,0,1789226039.4578433,real,recon_benign_baseline,,generator_ground_truth,2,1,4,0.8113,1007,0.3011,0.0935,loopback
benign_86,0,1789226039.6078434,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,1007,0.2598,0.108,loopback
benign_86,0,1789226039.7578435,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,1007,0.2598,0.108,loopback
benign_86,0,1789226039.9078436,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,1007,0.2598,0.108,loopback
benign_86,0,1789226040.0578437,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,1007,0.2598,0.108,loopback
benign_86,0,1789226040.2078438,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,1007,0.2598,0.108,loopback
benign_86,0,1789226040.357844,real,recon_benign_baseline,,generator_ground_truth,3,1,6,1.2516,1007,0.3526,0.2092,loopback
benign_86,0,1789226040.507844,real,recon_benign_baseline,,generator_ground_truth,4,1,8,1.5488,1007,0.274,0.219,loopback
benign_86,0,1789226040.657844,real,recon_benign_baseline,,generator_ground_truth,4,1,8,1.5488,1007,0.274,0.219,loopback
benign_86,0,1789226040.8078442,real,recon_benign_baseline,,generator_ground_truth,4,1,8,1.5488,1007,0.274,0.219,loopback
benign_86,0,1789226040.9578445,real,recon_benign_baseline,,generator_ground_truth,4,1,8,1.5488,1007,0.274,0.219,loopback
benign_86,0,1789226041.1078444,real,recon_benign_baseline,,generator_ground_truth,4,1,9,1.6577,1007,0.3165,0.2338,loopback
benign_86,0,1789226041.2578444,real,recon_benign_baseline,,generator_ground_truth,4,1,9,1.6577,1007,0.3165,0.2338,loopback
benign_86,0,1789226041.4078443,real,recon_benign_baseline,,generator_ground_truth,4,1,11,1.4911,1007,0.2869,0.2289,loopback
benign_86,0,1789226041.5578446,real,recon_benign_baseline,,generator_ground_truth,4,1,11,1.4911,1007,0.2869,0.2289,loopback
benign_86,0,1789226041.7078447,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,1007,0.2785,0.2199,loopback
benign_86,0,1789226041.8578448,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,1007,0.2785,0.2199,loopback
benign_86,0,1789226042.007845,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,1007,0.2785,0.2199,loopback
benign_86,0,1789226042.157845,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,1007,0.2785,0.2199,loopback
benign_86,0,1789226042.307845,real,recon_benign_baseline,,generator_ground_truth,4,1,13,1.7272,1007,0.3131,0.2399,loopback
benign_86,0,1789226042.4578452,real,recon_benign_baseline,,generator_ground_truth,4,1,15,1.6049,1007,0.2766,0.2402,loopback
benign_86,0,1789226042.6078453,real,recon_benign_baseline,,generator_ground_truth,4,1,15,1.6049,1007,0.2766,0.2402,loopback
benign_86,0,1789226042.7578454,real,recon_benign_baseline,,generator_ground_truth,4,1,15,1.6049,1007,0.2766,0.2402,loopback
benign_86,0,1789226042.9078455,real,recon_benign_baseline,,generator_ground_truth,4,1,15,1.6049,1007,0.2766,0.2402,loopback
benign_86,0,1789226043.0578456,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.6697,1007,0.3013,0.2497,loopback
benign_86,0,1789226043.2078457,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.6697,1007,0.3013,0.2497,loopback
benign_86,0,1789226043.3578458,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.6697,1007,0.3013,0.2497,loopback
benign_86,0,1789226043.507846,real,recon_benign_baseline,,generator_ground_truth,4,1,17,1.6184,1007,0.3107,0.2445,loopback
benign_86,0,1789226043.657846,real,recon_benign_baseline,,generator_ground_truth,4,1,18,1.5694,1007,0.3017,0.2399,loopback
benign_86,0,1789226043.807846,real,recon_benign_baseline,,generator_ground_truth,4,1,18,1.5694,1007,0.3017,0.2399,loopback
benign_86,0,1789226043.9578462,real,recon_benign_baseline,,generator_ground_truth,4,1,18,1.5694,1007,0.3017,0.2399,loopback
benign_86,0,1789226044.1078465,real,recon_benign_baseline,,generator_ground_truth,4,1,19,1.6393,1007,0.3057,0.2337,loopback
benign_86,0,1789226044.2578464,real,recon_benign_baseline,,generator_ground_truth,4,1,19,1.6393,1007,0.3057,0.2337,loopback
benign_86,0,1789226044.4078465,real,recon_benign_baseline,,generator_ground_truth,4,1,19,1.6393,1007,0.3057,0.2337,loopback
benign_86,0,1789226044.5578463,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,1007,0.3171,0.2325,loopback
benign_86,0,1789226044.7078466,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,1007,0.3171,0.2325,loopback
benign_86,0,1789226044.8578467,real,recon_benign_baseline,,generator_ground_truth,4,1,21,1.5535,1007,0.3167,0.2266,loopback
benign_86,0,1789226045.0078468,real,recon_benign_baseline,,generator_ground_truth,4,1,22,1.6244,1007,0.3022,0.2305,loopback
benign_86,0,1789226045.157847,real,recon_benign_baseline,,generator_ground_truth,4,1,22,1.6244,1007,0.3022,0.2305,loopback
benign_86,0,1789226045.307847,real,recon_benign_baseline,,generator_ground_truth,4,1,22,1.6244,1007,0.3022,0.2305,loopback
benign_86,0,1789226045.457847,real,recon_benign_baseline,,generator_ground_truth,5,2,23,1.8118,9039,0.3149,0.2326,loopback
benign_86,0,1789226045.6078472,real,recon_benign_baseline,,generator_ground_truth,5,2,26,1.9188,9039,0.2832,0.2356,loopback
benign_86,0,1789226045.7578473,real,recon_benign_baseline,,generator_ground_truth,5,2,30,1.9996,9039,0.2477,0.2362,loopback
benign_86,0,1789226045.9078474,real,recon_benign_baseline,,generator_ground_truth,5,2,31,2.036,9039,0.2438,0.2332,loopback
benign_86,0,1789226046.0578475,real,recon_benign_baseline,,generator_ground_truth,5,2,32,2.0371,9039,0.2399,0.2304,loopback
benign_86,0,1789226046.2078476,real,recon_benign_baseline,,generator_ground_truth,5,2,33,2.0107,9039,0.2372,0.2273,loopback
benign_86,0,1789226046.3578477,real,recon_benign_baseline,,generator_ground_truth,5,2,35,2.0055,9039,0.2268,0.2249,loopback
benign_86,0,1789226046.5078478,real,recon_benign_baseline,,generator_ground_truth,5,2,35,2.0055,9039,0.2268,0.2249,loopback
benign_86,0,1789226046.657848,real,recon_benign_baseline,,generator_ground_truth,5,2,37,2.021,9039,0.226,0.2226,loopback
benign_86,0,1789226046.807848,real,recon_benign_baseline,,generator_ground_truth,5,2,39,2.0091,9039,0.2143,0.2223,loopback
benign_86,0,1789226046.957848,real,recon_benign_baseline,,generator_ground_truth,5,2,39,2.0091,9039,0.2143,0.2223,loopback
benign_86,0,1789226047.1078482,real,recon_benign_baseline,,generator_ground_truth,5,2,39,2.0091,9039,0.2143,0.2223,loopback
benign_86,0,1789226047.2578485,real,recon_benign_baseline,,generator_ground_truth,5,2,41,2.0281,9039,0.218,0.225,loopback
benign_86,0,1789226047.4078484,real,recon_benign_baseline,,generator_ground_truth,5,2,41,2.0281,9039,0.218,0.225,loopback
benign_86,0,1789226047.5578485,real,recon_benign_baseline,,generator_ground_truth,5,2,41,2.0281,9039,0.218,0.225,loopback
benign_86,0,1789226047.7078483,real,recon_benign_baseline,,generator_ground_truth,5,2,42,2.0095,9039,0.2242,0.2256,loopback
benign_86,0,1789226047.8578486,real,recon_benign_baseline,,generator_ground_truth,5,2,42,2.0095,9039,0.2242,0.2256,loopback
benign_86,0,1789226048.0078487,real,recon_benign_baseline,,generator_ground_truth,5,2,43,2.0382,9039,0.2231,0.223,loopback
benign_86,0,1789226048.1578488,real,recon_benign_baseline,,generator_ground_truth,5,2,43,2.0382,9039,0.2231,0.223,loopback
benign_86,0,1789226048.307849,real,recon_benign_baseline,,generator_ground_truth,5,2,43,2.0382,9039,0.2231,0.223,loopback
benign_86,0,1789226048.457849,real,recon_benign_baseline,,generator_ground_truth,5,2,43,2.0382,9039,0.2231,0.223,loopback
benign_86,0,1789226048.6078491,real,recon_benign_baseline,,generator_ground_truth,5,2,45,2.0485,9039,0.2288,0.2249,loopback
benign_86,0,1789226048.7578492,real,recon_benign_baseline,,generator_ground_truth,5,2,46,2.0306,9039,0.2266,0.2229,loopback
benign_86,0,1789226048.9078493,real,recon_benign_baseline,,generator_ground_truth,5,2,46,2.0306,9039,0.2266,0.2229,loopback
benign_86,0,1789226049.0578494,real,recon_benign_baseline,,generator_ground_truth,5,2,46,2.0306,9039,0.2266,0.2229,loopback
benign_86,0,1789226049.2078495,real,recon_benign_baseline,,generator_ground_truth,5,2,46,2.0306,9039,0.2266,0.2229,loopback
benign_86,0,1789226049.3578496,real,recon_benign_baseline,,generator_ground_truth,5,2,46,2.0306,9039,0.2266,0.2229,loopback
benign_86,0,1789226049.5078497,real,recon_benign_baseline,,generator_ground_truth,5,2,47,2.0125,9039,0.236,0.2292,loopback
benign_86,0,1789226049.6578498,real,recon_benign_baseline,,generator_ground_truth,5,2,48,2.0415,9039,0.234,0.2271,loopback
benign_86,0,1789226049.80785,real,recon_benign_baseline,,generator_ground_truth,5,2,48,2.0415,9039,0.234,0.2271,loopback
benign_86,0,1789226049.95785,real,recon_benign_baseline,,generator_ground_truth,5,2,49,2.0238,9039,0.2376,0.2262,loopback
benign_86,0,1789226050.10785,real,recon_benign_baseline,,generator_ground_truth,5,2,50,2.0467,9039,0.235,0.2246,loopback
benign_86,0,1789226050.2578502,real,recon_benign_baseline,,generator_ground_truth,5,2,50,2.0467,9039,0.235,0.2246,loopback
benign_86,0,1789226050.4078505,real,recon_benign_baseline,,generator_ground_truth,5,2,50,2.0467,9039,0.235,0.2246,loopback
benign_86,0,1789226050.5578504,real,recon_benign_baseline,,generator_ground_truth,5,2,50,2.0467,9039,0.235,0.2246,loopback
benign_86,0,1789226050.7078505,real,recon_benign_baseline,,generator_ground_truth,5,2,51,2.0295,9039,0.2412,0.2266,loopback
benign_86,0,1789226050.8578506,real,recon_benign_baseline,,generator_ground_truth,5,2,53,2.0357,9039,0.2365,0.224,loopback
benign_86,0,1789226051.0078506,real,recon_benign_baseline,,generator_ground_truth,5,2,53,2.0357,9039,0.2365,0.224,loopback
benign_86,0,1789226051.1578507,real,recon_benign_baseline,,generator_ground_truth,5,2,53,2.0357,9039,0.2365,0.224,loopback
benign_86,0,1789226051.3078508,real,recon_benign_baseline,,generator_ground_truth,5,2,53,2.0357,9039,0.2365,0.224,loopback
benign_86,0,1789226051.457851,real,recon_benign_baseline,,generator_ground_truth,5,2,53,2.0357,9039,0.2365,0.224,loopback
benign_86,0,1789226051.607851,real,recon_benign_baseline,,generator_ground_truth,5,2,54,2.0588,9039,0.2464,0.233,loopback
benign_86,0,1789226051.7578511,real,recon_benign_baseline,,generator_ground_truth,5,2,55,2.0424,9039,0.2439,0.2316,loopback
benign_86,0,1789226051.9078512,real,recon_benign_baseline,,generator_ground_truth,5,2,56,2.0259,9039,0.2431,0.2295,loopback
benign_86,0,1789226052.0578513,real,recon_benign_baseline,,generator_ground_truth,5,2,56,2.0259,9039,0.2431,0.2295,loopback
benign_86,0,1789226052.2078514,real,recon_benign_baseline,,generator_ground_truth,5,2,56,2.0259,9039,0.2431,0.2295,loopback
benign_86,0,1789226052.3578515,real,recon_benign_baseline,,generator_ground_truth,5,2,56,2.0259,9039,0.2431,0.2295,loopback
benign_86,0,1789226052.5078516,real,recon_benign_baseline,,generator_ground_truth,5,2,57,2.0451,9039,0.2472,0.2295,loopback
benign_86,0,1789226052.6578517,real,recon_benign_baseline,,generator_ground_truth,5,2,57,2.0451,9039,0.2472,0.2295,loopback
benign_86,0,1789226052.8078518,real,recon_benign_baseline,,generator_ground_truth,5,2,58,2.0291,9039,0.2496,0.2281,loopback
benign_86,0,1789226052.957852,real,recon_benign_baseline,,generator_ground_truth,5,2,58,2.0291,9039,0.2496,0.2281,loopback
benign_86,0,1789226053.107852,real,recon_benign_baseline,,generator_ground_truth,5,2,59,2.0132,9039,0.2496,0.2262,loopback
benign_86,0,1789226053.257852,real,recon_benign_baseline,,generator_ground_truth,5,2,59,2.0132,9039,0.2496,0.2262,loopback
benign_86,0,1789226053.4078522,real,recon_benign_baseline,,generator_ground_truth,5,2,60,2.0329,9039,0.2515,0.2247,loopback
benign_86,0,1789226053.5578525,real,recon_benign_baseline,,generator_ground_truth,5,2,60,2.0329,9039,0.2515,0.2247,loopback
benign_86,0,1789226053.7078524,real,recon_benign_baseline,,generator_ground_truth,5,2,60,2.0329,9039,0.2515,0.2247,loopback
benign_86,0,1789226053.8578525,real,recon_benign_baseline,,generator_ground_truth,5,2,63,2.0249,9039,0.2457,0.2243,loopback
recon_86,1,1789226056.0508025,real,recon_port_scan,port_scan,generator_ground_truth,4,1,4,2.0,338,0.0326,0.0004,loopback
recon_86,1,1789226056.2008026,real,recon_port_scan,port_scan,generator_ground_truth,9,1,9,3.1699,338,0.0323,0.0005,loopback
recon_86,1,1789226056.350803,real,recon_port_scan,port_scan,generator_ground_truth,14,1,14,3.8074,359,0.0323,0.0004,loopback
recon_86,1,1789226056.5008028,real,recon_port_scan,port_scan,generator_ground_truth,18,1,18,4.1699,460,0.0323,0.0003,loopback
recon_86,1,1789226056.6508029,real,recon_port_scan,port_scan,generator_ground_truth,23,1,23,4.5236,463,0.0323,0.0003,loopback
recon_86,1,1789226056.800803,real,recon_port_scan,port_scan,generator_ground_truth,29,1,29,4.858,8730,0.0311,0.0048,loopback
recon_86,1,1789226056.950803,real,recon_port_scan,port_scan,generator_ground_truth,33,1,33,5.0444,8730,0.0313,0.0045,loopback
recon_86,1,1789226057.1008031,real,recon_port_scan,port_scan,generator_ground_truth,38,1,39,5.2341,8730,0.0306,0.0064,loopback
recon_86,1,1789226057.2508032,real,recon_port_scan,port_scan,generator_ground_truth,43,1,44,5.414,8730,0.0308,0.0061,loopback
recon_86,1,1789226057.400803,real,recon_port_scan,port_scan,generator_ground_truth,47,1,48,5.5433,8730,0.0309,0.0058,loopback
recon_86,1,1789226057.5508034,real,recon_port_scan,port_scan,generator_ground_truth,52,1,53,5.6902,8730,0.031,0.0055,loopback
recon_86,1,1789226057.7008035,real,recon_port_scan,port_scan,generator_ground_truth,57,1,58,5.8235,8730,0.0311,0.0053,loopback
recon_86,1,1789226057.8508036,real,recon_port_scan,port_scan,generator_ground_truth,61,1,62,5.9219,8730,0.0312,0.0051,loopback
recon_86,1,1789226058.0008037,real,recon_port_scan,port_scan,generator_ground_truth,66,1,69,5.9926,8730,0.0304,0.0065,loopback
recon_86,1,1789226058.1508038,real,recon_port_scan,port_scan,generator_ground_truth,71,1,74,6.1013,8736,0.0305,0.0063,loopback
recon_86,1,1789226058.300804,real,recon_port_scan,port_scan,generator_ground_truth,75,1,78,6.1828,8736,0.0306,0.0062,loopback
recon_86,1,1789226058.450804,real,recon_port_scan,port_scan,generator_ground_truth,80,1,83,6.2787,8736,0.0307,0.006,loopback
recon_86,1,1789226058.600804,real,recon_port_scan,port_scan,generator_ground_truth,85,1,88,6.3685,8736,0.0308,0.0058,loopback
recon_86,1,1789226058.7508042,real,recon_port_scan,port_scan,generator_ground_truth,89,1,92,6.4366,8736,0.0308,0.0057,loopback
recon_86,1,1789226058.9008043,real,recon_port_scan,port_scan,generator_ground_truth,94,1,97,6.5174,8736,0.0309,0.0055,loopback
recon_86,1,1789226059.0508044,real,recon_port_scan,port_scan,generator_ground_truth,98,1,103,6.5359,8736,0.0304,0.0063,loopback
recon_86,1,1789226059.2008045,real,recon_port_scan,port_scan,generator_ground_truth,103,1,108,6.6113,8736,0.0304,0.0062,loopback
recon_86,1,1789226059.3508046,real,recon_port_scan,port_scan,generator_ground_truth,108,1,113,6.6829,8736,0.0305,0.0061,loopback
recon_86,1,1789226059.500805,real,recon_port_scan,port_scan,generator_ground_truth,112,1,117,6.7378,8736,0.0306,0.006,loopback
